uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
89,Cc1cc(-c2cc(C(=O)[O-])c(C)c(C(=O)[O-])c2C)cc(C)c1-c1cc(C(=O)[O-])c(C)c(C(=O)[O-])c1C,Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-].Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-],Cc1cccc(C)c1,7,21,109.24783314411242
90,Cc1cc(-c2cc(C(=O)[O-])c(C)c(C(=O)[O-])c2C)cc(C)c1-c1cc(C(=O)[O-])c(C)c(C(=O)[O-])c1C,Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-].Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-],Cc1cccc(C)c1,7,21,109.25085071802441
91,Cc1cc(-c2cc(C(=O)[O-])c(C)c(C(=O)[O-])c2C)cc(C)c1-c1cc(C(=O)[O-])c(C)c(C(=O)[O-])c1C,Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-].Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-],Cc1cccc(C)c1,7,21,109.29280244529247
92,Cc1cc(-c2cc(C(=O)[O-])c(C)c(C(=O)[O-])c2C)cc(C)c1-c1cc(C(=O)[O-])c(C)c(C(=O)[O-])c1C,Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-].Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-],Cc1cccc(C)c1,7,21,109.40090901704706
93,Cc1cc(-c2cc(C(=O)[O-])c(C)c(C(=O)[O-])c2C)cc(C)c1-c1cc(C(=O)[O-])c(C)c(C(=O)[O-])c1C,Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-].Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-],Cc1cccc(C)c1,7,21,109.4121412079787
94,Cc1cc(-c2cc(C(=O)[O-])c(C)c(C(=O)[O-])c2C)cc(C)c1-c1cc(C(=O)[O-])c(C)c(C(=O)[O-])c1C,Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-].Cc1ccc(C(=O)[O-])c(C)c1C(=O)[O-],Cc1cccc(C)c1,7,21,109.42261948399442
95,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)c(C)c(C)c1-c1c(C)c(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-],Cc1ccc(C)c(C)c1,13,27,109.6998967826082
96,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)c(C)c(C)c1-c1c(C)c(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-],Cc1ccc(C)c(C)c1,13,27,109.78791304963804
97,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)c(C)c(C)c1-c1c(C)c(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-],Cc1ccc(C)c(C)c1,13,27,109.87919374551056
98,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)c(C)c(C)c1-c1c(C)c(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-],Cc1ccc(C)c(C)c1,13,27,109.93154967630888
99,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)c(C)c(C)c1-c1c(C)c(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-],Cc1ccc(C)c(C)c1,13,27,109.93538724106318
100,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)c(C)c(C)c1-c1c(C)c(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-],Cc1ccc(C)c(C)c1,13,27,109.94434804921488
101,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)c(C)c(C)c1-c1c(C)c(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-],Cc1ccc(C)c(C)c1,13,27,110.05303746861779
102,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)c(C)c(C)c1-c1c(C)c(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-],Cc1ccc(C)c(C)c1,13,27,110.05364859421867
103,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)c(C)c(C)c1-c1c(C)c(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-],Cc1ccc(C)c(C)c1,13,27,110.38517403887319
104,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)c(C)c(C)c1-c1c(C)c(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-],Cc1ccc(C)c(C)c1,13,27,110.5198317325456
105,Cc1cc(-c2c(C)c(C(=O)[O-])cc(C(=O)[O-])c2C)c(C)c(C)c1-c1c(C)c(C(=O)[O-])cc(C(=O)[O-])c1C,Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-].Cc1cc(C)c(C(=O)[O-])cc1C(=O)[O-],Cc1ccc(C)c(C)c1,13,27,110.5703766255088
106,Cc1cc(-c2c(C)cc(-c3ccc(C(=O)[O-])c(C)c3C)cc2C)cc(C)c1C(=O)[O-],Cc1cccc(C(=O)[O-])c1C.Cc1cccc(C)c1C(=O)[O-],Cc1cccc(C)c1,8,14,87.30605197859107
107,Cc1cc(-c2c(C)cc(-c3ccc(C(=O)[O-])c(C)c3C)cc2C)cc(C)c1C(=O)[O-],Cc1cccc(C(=O)[O-])c1C.Cc1cccc(C)c1C(=O)[O-],Cc1cccc(C)c1,8,14,87.31581318563443
108,Cc1cc(-c2c(C)cc(-c3ccc(C(=O)[O-])c(C)c3C)cc2C)cc(C)c1C(=O)[O-],Cc1cccc(C(=O)[O-])c1C.Cc1cccc(C)c1C(=O)[O-],Cc1cccc(C)c1,8,14,87.31847512559686
109,Cc1cc(-c2c(C)cc(-c3ccc(C(=O)[O-])c(C)c3C)cc2C)cc(C)c1C(=O)[O-],Cc1cccc(C(=O)[O-])c1C.Cc1cccc(C)c1C(=O)[O-],Cc1cccc(C)c1,8,14,87.31847528852668
110,Cc1cc(-c2c(C)cc(-c3ccc(C(=O)[O-])c(C)c3C)cc2C)cc(C)c1C(=O)[O-],Cc1cccc(C(=O)[O-])c1C.Cc1cccc(C)c1C(=O)[O-],Cc1cccc(C)c1,8,14,87.31847620481248
111,Cc1cc(-c2c(C)cc(-c3ccc(C(=O)[O-])c(C)c3C)cc2C)cc(C)c1C(=O)[O-],Cc1cccc(C(=O)[O-])c1C.Cc1cccc(C)c1C(=O)[O-],Cc1cccc(C)c1,8,14,87.37572349897026
112,Cc1cc(-c2c(C)cc(-c3ccc(C(=O)[O-])c(C)c3C)cc2C)cc(C)c1C(=O)[O-],Cc1cccc(C(=O)[O-])c1C.Cc1cccc(C)c1C(=O)[O-],Cc1cccc(C)c1,8,14,87.37572356381563
113,Cc1cc(-c2c(C)cc(-c3ccc(C(=O)[O-])c(C)c3C)cc2C)cc(C)c1C(=O)[O-],Cc1cccc(C(=O)[O-])c1C.Cc1cccc(C)c1C(=O)[O-],Cc1cccc(C)c1,8,14,87.37575556563863
114,Cc1cc(-c2c(C)cc(-c3ccc(C(=O)[O-])c(C)c3C)cc2C)cc(C)c1C(=O)[O-],Cc1cccc(C(=O)[O-])c1C.Cc1cccc(C)c1C(=O)[O-],Cc1cccc(C)c1,8,14,87.38551247636565
115,Cc1cc(-c2c(C)cc(-c3ccc(C(=O)[O-])c(C)c3C)cc2C)cc(C)c1C(=O)[O-],Cc1cccc(C(=O)[O-])c1C.Cc1cccc(C)c1C(=O)[O-],Cc1cccc(C)c1,8,14,87.3855125262989
116,Cc1cc(-c2c(C)cc(-c3ccc(C(=O)[O-])c(C)c3C)cc2C)cc(C)c1C(=O)[O-],Cc1cccc(C(=O)[O-])c1C.Cc1cccc(C)c1C(=O)[O-],Cc1cccc(C)c1,8,14,87.38551540835782
