uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
97,O=C([O-])c1cc(-c2ccc(-c3c(F)c(C(=O)[O-])c(F)c(C(=O)[O-])c3F)cc2)cc(C(=O)[O-])c1F,O=C([O-])c1c(F)cc(F)c(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,c1ccccc1,12,20,66.70047667367442
98,O=C([O-])c1cc(-c2ccc(-c3c(F)c(C(=O)[O-])c(F)c(C(=O)[O-])c3F)cc2)cc(C(=O)[O-])c1F,O=C([O-])c1c(F)cc(F)c(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,c1ccccc1,12,20,66.76965197117761
99,O=C([O-])c1cc(-c2ccc(-c3c(F)c(C(=O)[O-])c(F)c(C(=O)[O-])c3F)cc2)cc(C(=O)[O-])c1F,O=C([O-])c1c(F)cc(F)c(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,c1ccccc1,12,20,66.78418755538246
100,O=C([O-])c1cc(-c2ccc(-c3c(F)c(C(=O)[O-])c(F)c(C(=O)[O-])c3F)cc2)cc(C(=O)[O-])c1F,O=C([O-])c1c(F)cc(F)c(C(=O)[O-])c1F.O=C([O-])c1cccc(C(=O)[O-])c1F,c1ccccc1,12,20,66.80408773948925
101,O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccccc1,6,17,60.119741614561434
102,O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccccc1,6,17,60.119747027401246
103,O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccccc1,6,17,60.134245125353246
104,O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccccc1,6,17,60.134245126263295
105,O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccccc1,6,17,60.15058942515388
106,O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccccc1,6,17,60.19129234875807
107,O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccccc1,6,17,60.333315380472385
108,O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccccc1,6,17,60.34789002795475
109,O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccccc1,6,17,60.34790521769606
110,O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccccc1,6,17,60.39081363570787
111,O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2)cc1,O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccccc1,6,17,60.40425443642504
